time,acc_x,acc_y,acc_z,gyro_pitch,gyro_roll,gyro_yaw,input_freq
1738609391.527075,5,3,5,-192,1022,8142,f
1738609391.531119,3,3,5,-205,1125,8155,f
1738609391.5351942,5,3,9,-197,1124,8165,f
1738609391.540216,3,3,6,-195,1039,8150,f
1738609391.545238,2,3,4,-172,1061,8160,f
1738609391.5502772,0,1,5,-186,1107,8156,f
1738609391.555004,0,4,6,-201,1016,8178,f
1738609391.559246,0,2,5,-199,1111,8179,f
1738609391.563254,5,1,6,-212,1090,8184,f
1738609391.567335,4,1,6,-186,1041,8156,f
1738609391.5723572,3,2,6,-193,1115,8173,f
1738609391.577378,8,2,5,-221,1154,8161,f
1738609391.582387,3,3,5,-216,1000,8173,f
1738609391.587085,0,1,5,-183,1088,8141,f
1738609391.5911412,0,1,8,-178,1013,8133,f
1738609391.5951638,0,1,6,-191,1061,8140,f
1738609391.5992472,1,1,6,-207,1144,8180,f
1738609391.6032908,4,2,6,-199,1058,8139,f
1738609391.608302,4,2,4,-194,1103,8145,f
1738609391.613323,5,0,8,-191,1167,8153,f
1738609391.618335,8,2,9,-192,1095,8123,f
1738609391.623308,0,3,6,-195,1123,8119,f
1738609391.62735,0,2,6,-203,1029,8167,f
1738609391.632362,0,2,5,-186,995,8175,f
1738609391.637373,0,2,5,-198,1073,8152,f
1738609391.642385,5,3,6,-206,1130,8182,f
1738609391.6469839,4,4,7,-199,1132,8184,f
1738609391.651178,6,2,10,-197,1127,8142,f
1738609391.656189,4,1,7,-201,1008,8125,f
1738609391.6612082,1,3,4,-218,1111,8145,f
1738609391.666223,1,3,6,-198,1084,8158,f
1738609391.671059,-1,1,5,-195,1019,8174,f
1738609391.6751769,0,0,8,-198,1168,8158,f
1738609391.679251,4,2,7,-205,999,8138,f
1738609391.684263,6,4,7,-191,1118,8150,f
1738609391.689282,7,1,6,-200,1126,8160,f
1738609391.6943061,5,0,7,-197,1016,8148,f
1738609391.69909,-1,1,7,-189,1090,8169,f
1738609391.703188,0,3,7,-203,1023,8173,f
1738609391.7072399,-1,4,8,-209,990,8157,f
1738609391.711326,1,1,5,-203,1149,8154,f
1738609391.715422,7,3,9,-224,1051,8152,f
1738609391.720438,5,4,8,-185,1102,8150,f
1738609391.725462,7,3,6,-186,1157,8128,f
1738609391.730483,5,0,6,-192,1027,8129,f
1738609391.735312,0,4,7,-205,1094,8147,f
1738609391.739338,1,2,6,-181,996,8159,f
1738609391.743417,-2,3,7,-203,1012,8166,f
1738609391.748436,1,2,7,-195,1168,8189,f
1738609391.752752,6,2,7,-203,1066,8150,f
1738609391.7577631,5,1,5,-184,1083,8178,f
1738609391.761955,6,3,5,-203,1164,8156,f
1738609391.7660291,6,2,7,-181,1020,8139,f
1738609391.771072,-1,1,3,-213,1081,8156,f
1738609391.775142,0,0,8,-210,989,8149,f
1738609391.7791958,-2,4,6,-193,1021,8167,f
1738609391.783725,2,1,4,-218,1175,8152,f
1738609391.7887502,5,1,8,-220,1075,8145,f
1738609391.793771,3,0,7,-202,1132,8150,f
1738609391.797982,5,3,4,-206,1174,8142,f
1738609391.803036,0,4,4,-182,1083,8154,f
1738609391.807348,1,1,4,-187,1064,8145,f
1738609391.811411,1,1,6,-185,976,8144,f
1738609391.815528,-1,1,6,-188,1063,8187,f
1738609391.819841,3,1,8,-220,1180,8168,f
1738609391.823922,5,4,8,-211,1063,8147,f
1738609391.82895,5,1,6,-201,1183,8119,f
1738609391.833548,8,1,6,-179,1149,8149,f
1738609391.838571,2,3,6,-166,982,8160,f
1738609391.8433468,1,2,5,-200,1002,8145,f
1738609391.848361,-2,2,10,-208,976,8160,f
1738609391.8533828,0,1,6,-198,1158,8161,f
1738609391.8579211,3,0,8,-215,1134,8177,f
1738609391.862936,7,2,8,-211,1083,8134,f
1738609391.867213,7,4,6,-138,1010,8158,f
1738609391.871254,-1,2,7,-185,999,8157,f
1738609391.876265,2,1,4,-200,1074,8182,f
1738609391.881289,1,3,6,-171,903,8155,f
1738609391.886312,-3,1,6,-200,991,8161,f
1738609391.891367,8,1,3,-232,1018,8144,f
1738609391.89551,6,3,7,-220,1178,8173,f
1738609391.900523,6,1,7,-191,1120,8142,f
1738609391.9055429,4,1,6,-186,914,8154,f
1738609391.9105651,0,3,4,-189,1112,8163,f
1738609391.915196,-2,2,2,-179,921,8184,f
1738609391.9193568,-1,1,7,-232,1169,8150,f
1738609391.929796,-1,1,7,-232,1169,8150,f
1738609391.937299,6,0,8,-229,1109,8174,f
1738609391.94463,6,0,8,-229,1109,8174,f
1738609391.949783,7,2,5,-193,1134,8150,f
1738609391.95486,8,3,7,-201,1219,8138,f
1738609391.959184,-3,2,6,-163,1113,8167,f
1738609391.96335,0,2,4,-164,1055,8147,f
1738609391.9679291,0,0,3,-166,936,8156,f
1738609391.972951,0,0,6,-204,1153,8172,f
1738609391.977973,6,2,8,-214,1131,8141,f
1738609391.983069,7,3,9,-218,1244,8152,f
1738609391.987205,6,5,5,-174,1036,8142,f
1738609391.991292,-1,2,6,-170,1027,8167,f
1738609391.995311,-1,1,5,-193,1051,8188,f
1738609392.000321,0,1,7,-137,922,8171,f
1738609392.005339,-2,3,7,-226,1059,8178,f
1738609392.0103638,6,7,8,-172,1189,8150,f
1738609392.014955,7,4,9,-224,1244,8156,f
1738609392.019966,7,4,7,-175,1019,8102,f
1738609392.024992,-2,2,5,-193,934,8201,f
1738609392.0300128,-1,1,5,-188,1068,8187,f
1738609392.035132,1,6,6,-370,931,8329,f
1738609392.039166,11,23,15,-170,1210,8084,f
1738609392.043218,12,0,7,-42,1181,8134,f
1738609392.047298,5,1,7,-305,1211,8122,f
1738609392.051402,-1,-6,8,29,1549,7819,f
1738609392.0564249,-6,-3,-2,-412,474,8560,f
1738609392.061454,-3,4,10,-222,893,8207,f
1738609392.066415,2,4,7,-130,759,8209,f
1738609392.071176,15,31,21,-14,1716,7664,f
1738609392.07527,5,9,3,-223,1778,7971,f
1738609392.079369,-2,6,9,-256,2114,7600,f
1738609392.0837178,-8,21,-1,-494,2558,8307,f
1738609392.088744,0,88,21,-1123,1021,8336,f
1738609392.093768,7,122,35,-568,88,8015,f
1738609392.098779,-1,76,15,791,-817,8605,f
1738609392.102973,5,42,17,0,1700,7468,f
1738609392.107162,1,9,-2,-146,1931,8628,f
1738609392.1112142,4,23,14,-597,2367,7377,f
1738609392.115477,-5,65,9,-708,2342,8315,f
1738609392.1195369,2,115,28,-647,547,8552,f
1738609392.1245608,4,102,26,82,-574,8006,f
1738609392.1295848,2,31,12,936,-651,8761,f
1738609392.134569,8,24,8,135,972,8236,f
1738609392.139094,0,5,5,-784,2237,7961,f
1738609392.143245,-7,44,12,-305,2802,7757,f
1738609392.147398,-3,89,13,-809,1512,8660,f
1738609392.15241,8,130,32,-566,-91,7860,f
1738609392.15743,0,95,21,672,-1308,8734,f
1738609392.162179,9,24,15,551,-134,8606,f
1738609392.167257,-6,10,-3,-747,2403,7946,f
1738609392.1712809,-3,28,17,-624,2820,7495,f
1738609392.175343,-10,72,5,-520,2194,8645,f
1738609392.17945,12,119,39,-772,700,8369,f
1738609392.183591,0,130,25,1,-918,8102,f
1738609392.1886132,5,57,18,853,-1360,8952,f
1738609392.193635,14,15,15,418,997,8090,f
1738609392.1986718,-1,4,-1,-294,2368,7580,f
1738609392.203705,-17,31,3,-469,2885,7926,f
1738609392.208726,2,87,20,-702,1256,8719,f
1738609392.213749,5,127,34,-463,-458,7780,f
1738609392.218768,2,97,19,649,-1767,8956,f
1738609392.223517,8,10,11,123,2157,7318,f
1738609392.2275689,-1,-10,-5,-701,2751,8056,f
1738609392.2316082,-14,7,5,-540,3062,7558,f
1738609392.236623,-8,62,7,-758,1785,8900,f
1738609392.241642,11,118,40,-668,113,7875,f
1738609392.246665,-2,121,21,347,-1740,8715,f
1738609392.25168,10,26,11,86,1828,7295,f
1738609392.2566998,-13,15,-8,-614,2686,8082,f
1738609392.2617202,2,18,18,-478,3164,7391,f
1738609392.266784,-12,61,-2,-758,2167,8494,f
1738609392.271138,14,120,23,307,-1575,7860,f
1738609392.276153,0,51,20,661,-1137,8892,f
1738609392.2811751,-6,51,18,-194,1232,7485,f
1738609392.286273,-6,44,11,-16,3222,8457,f
1738609392.291327,-9,34,-8,-972,2259,8309,f
1738609392.295388,29,110,28,-909,109,9148,f
1738609392.299457,13,103,25,297,-1143,7127,f
1738609392.3044748,0,36,16,669,-993,9181,f
1738609392.3094988,10,49,28,-230,1153,7238,f
1738609392.3145201,-17,47,10,-160,3052,8211,f
1738609392.319345,-8,44,-7,-1076,2412,8050,f
1738609392.323445,23,120,30,-808,234,9247,f
1738609392.3275142,13,117,30,134,-1359,7431,f
1738609392.331537,-3,44,7,661,-977,9253,f
1738609392.335723,9,58,23,-245,1224,7455,f
1738609392.340747,-7,58,7,-44,3007,8091,f
1738609392.3457742,12,19,15,-234,3321,7601,f
1738609392.350797,-9,69,2,-1032,2487,8134,f
1738609392.3554912,1,134,28,245,-1792,7935,f
1738609392.359613,1,64,17,664,-1227,9049,f
1738609392.364633,4,59,19,-73,1724,7583,f
1738609392.369657,-1,43,10,132,3282,8093,f
1738609392.3746781,3,14,15,-343,3395,7259,f
1738609392.379688,24,131,44,-609,-464,8114,f
1738609392.3846972,-2,116,24,483,-2282,8314,f
1738609392.389716,7,39,19,657,-363,8914,f
1738609392.398129,1,38,13,-243,2293,6929,f
1738609392.4117692,1,38,13,-243,2293,6929,f
1738609392.417396,-1,22,3,-458,3709,8366,f
1738609392.422414,-7,27,9,-580,3292,7286,f
1738609392.427555,-2,87,13,-729,1124,9391,f
1738609392.4325671,20,129,43,-472,-1083,7807,f
1738609392.437589,-2,91,17,685,-2356,8805,f
1738609392.4425988,11,34,17,394,753,8301,f
1738609392.447086,6,19,15,-429,3881,7820,f
1738609392.4511192,-18,46,-2,-651,2822,7992,f
1738609392.4551759,13,107,33,-704,435,9159,f
1738609392.459202,7,135,35,-133,-2059,7840,f
1738609392.46324,1,73,12,791,-1690,9288,f
1738609392.467508,12,45,21,-6,1533,7292,f
1738609392.472532,-9,46,5,-213,3701,8069,f
1738609392.477555,0,18,16,-346,3817,6986,f
1738609392.4825659,-16,65,-1,-901,1917,9069,f
1738609392.487129,-2,122,22,401,-2836,8446,f
1738609392.491149,8,58,19,500,-205,8842,f
1738609392.4952278,-10,67,11,-347,2798,7302,f
1738609392.500237,12,29,20,191,4082,7835,f
1738609392.505245,-16,21,-4,-744,3387,7578,f
1738609392.510265,8,101,25,-982,539,9195,f
1738609392.5149398,1,92,22,802,-2194,9104,f
1738609392.519027,-3,68,18,-297,1601,7423,f
1738609392.523175,0,69,19,213,3987,8347,f
1738609392.527276,-3,28,6,-204,4050,7055,f
1738609392.531331,-5,78,11,-989,1816,8861,f
1738609392.536354,18,146,41,-734,-1254,8223,f
1738609392.541377,2,132,26,567,-3039,8697,f
1738609392.546401,2,75,23,-5,195,7966,f
1738609392.550743,-6,90,18,-107,3451,8159,f
1738609392.5550652,-5,56,2,-899,2913,8090,f
1738609392.5591471,16,130,34,-875,-372,8829,f
1738609392.56318,6,149,30,133,-2954,8198,f
1738609392.567225,5,84,27,351,-1107,8497,f
1738609392.5712588,-10,98,18,-354,2764,7972,f
1738609392.576278,6,72,19,402,4298,7404,f
1738609392.581301,-4,36,7,-540,3756,7707,f
1738609392.5860732,0,108,23,-900,453,9138,f
1738609392.591093,5,90,27,712,-2068,8949,f
1738609392.5951722,-10,84,15,-453,2001,7384,f
1738609392.5992692,5,76,21,217,4374,7837,f
1738609392.603314,-6,39,5,-379,4214,7611,f
1738609392.607358,-6,102,22,-988,1130,8881,f
1738609392.6114051,14,156,41,-623,-2209,8174,f
1738609392.616419,1,123,29,765,-2941,9086,f
1738609392.621439,-2,82,21,-262,1376,7251,f
1738609392.626461,1,77,20,343,4402,8406,f
1738609392.6312718,-13,83,8,-1001,1535,9112,f
1738609392.635297,21,140,42,-627,-2019,8539,f
1738609392.6403048,8,119,32,574,-3357,8658,f
1738609392.645324,11,63,28,245,1149,7785,f
1738609392.650351,-18,56,9,28,4390,7796,f
1738609392.655191,-22,38,-16,-1185,1685,9262,f
1738609392.659754,33,110,47,-770,-2026,8727,f
1738609392.664782,3,109,32,484,-3496,8332,f
1738609392.669805,10,60,25,305,1077,8191,f
1738609392.674819,-9,53,9,-32,4479,7460,f
1738609392.679338,-14,42,-8,-1107,1566,9306,f
1738609392.684253,29,115,50,-713,-2221,8382,f
1738609392.689277,3,109,29,537,-3587,8752,f
1738609392.694116,14,61,28,359,1245,8017,f
1738609392.698498,-16,49,1,-65,4784,7213,f
1738609392.703409,-16,53,-1,-1147,1226,9310,f
1738609392.7074602,25,121,51,-619,-2701,8420,f
1738609392.712495,4,109,32,567,-3444,8811,f
1738609392.71751,13,59,30,387,1703,7788,f
1738609392.722532,-12,40,0,12,5254,7288,f
1738609392.727175,-14,50,1,-1106,952,9265,f
1738609392.7318678,25,121,45,-480,-3505,8324,f
1738609392.73691,7,100,35,531,-3356,8782,f
1738609392.741933,11,57,23,437,2165,7671,f
1738609392.746947,-15,27,-5,18,5776,7416,f
1738609392.751092,0,63,10,-1034,-61,9625,f
1738609392.7561028,27,121,41,-299,-4356,8129,f
1738609392.7611232,10,87,38,574,-2183,8869,f
1738609392.766281,4,57,19,193,3263,7099,f
1738609392.771091,-24,-2,-14,-905,3769,7697,f
1738609392.775237,16,83,28,-939,-1386,9674,f
1738609392.77935,20,121,41,3,-4911,8109,f
1738609392.7843661,13,79,40,604,-542,8660,f
1738609392.7893891,-10,57,8,72,4632,6983,f
1738609392.79442,-11,4,1,-1,6154,7422,f
1738609392.798499,-25,19,-19,-1172,2077,8683,f
1738609392.803564,12,100,40,226,-4321,7970,f
1738609392.808589,-7,75,29,255,1420,8128,f
1738609392.813612,-6,55,7,226,6160,7431,f
1738609392.8186262,-18,1,-11,-348,5058,7102,f
1738609392.823089,52,107,44,-391,-4680,7964,f
1738609392.827403,-9,86,36,236,-2132,8034,f
1738609392.8314931,-28,81,15,97,3774,8197,f
1738609392.8355808,5,42,10,284,6868,6989,f
1738609392.8405938,-25,22,-23,-974,2877,8255,f
1738609392.8456142,36,94,38,-785,-2355,10144,f
1738609392.850524,22,110,41,64,-4878,7527,f
1738609392.855077,-13,86,15,140,6265,8062,f
1738609392.860086,-4,28,0,-141,5805,6800,f
1738609392.8714461,-8,68,1,-956,34,9969,f
1738609392.878382,-8,68,1,-956,34,9969,f
1738609392.8862422,-8,68,1,-956,34,9969,f
1738609392.894336,3,99,38,234,-2606,8157,f
1738609392.898508,3,99,38,234,-2606,8157,f
1738609392.9030862,6,56,18,452,7298,7250,f
1738609392.9071949,-25,34,-15,-879,3006,8041,f
1738609392.911249,35,106,43,-642,-3299,9908,f
1738609392.9153311,21,115,42,111,-5483,7810,f
1738609392.91942,-9,88,25,74,1375,7864,f
1738609392.924438,-10,75,13,246,7158,7886,f
1738609392.92946,-11,29,0,-372,5673,6652,f
1738609392.9336672,2,79,14,-819,-907,10150,f
1738609392.938694,38,119,43,-235,-6127,7922,f
1738609392.94322,-20,87,10,-61,5517,7458,f
1738609392.947233,2,34,12,71,7182,6875,f
1738609392.9522119,-25,50,-11,-956,1506,9218,f
1738609392.9572349,43,111,41,-531,-5021,8949,f
1738609392.962265,4,100,41,433,-3907,8323,f
1738609392.966982,-5,51,14,218,7920,7726,f
1738609392.97105,-20,30,-16,-924,3292,7846,f
1738609392.9751081,28,96,38,-748,-3368,9919,f
1738609392.980118,15,112,42,222,-5812,8163,f
1738609392.98514,-3,77,33,214,1959,7583,f
1738609392.9902039,-24,69,1,172,7975,7800,f
1738609392.995219,5,76,19,-885,-2268,10423,f
1738609392.999259,30,117,46,-101,-6963,8140,f
1738609393.003291,8,81,43,528,0,8179,f
1738609393.008309,-33,67,-6,0,7548,7022,f
1738609393.01333,0,5,5,-89,7195,7229,f
1738609393.017966,-12,50,-2,-1063,-774,9634,f
1738609393.0230138,14,86,58,716,-1779,8302,f
1738609393.028024,-28,60,0,107,6602,6567,f
1738609393.033037,-2,3,3,54,8049,7923,f
1738609393.0380569,-9,28,-26,-1176,304,9146,f
1738609393.0420768,57,96,39,-474,-6872,9169,f
1738609393.047152,-35,50,5,171,5909,7026,f
1738609393.0511959,-3,2,-3,52,8660,7852,f
1738609393.055315,-7,16,-30,-1189,690,8864,f
1738609393.0593479,56,85,41,-633,-6655,9735,f
1738609393.063387,14,82,52,317,-3934,7375,f
1738609393.068398,-35,59,7,281,6034,7348,f
1738609393.073418,3,10,5,165,9421,7727,f
1738609393.07843,-10,18,-30,-1075,1352,8842,f
1738609393.083157,10,81,47,256,-4736,7166,f
1738609393.0876071,-35,56,13,274,5788,7650,f
1738609393.0926259,2,11,5,9,9488,7412,f
1738609393.0976489,-11,25,-31,-1026,1561,8833,f
1738609393.102674,53,82,39,-519,-7089,9445,f
1738609393.107126,-31,52,11,222,6055,7372,f
1738609393.111362,-1,14,-2,-98,9592,7205,f
1738609393.1163788,-10,32,-24,-1003,543,9498,f
1738609393.121393,54,86,43,-475,-7708,9481,f
1738609393.1260648,6,78,44,357,-3853,7451,f
1738609393.131266,0,17,2,-116,9837,6950,f
1738609393.135375,-8,42,-17,-924,-137,9753,f
1738609393.139429,65,90,45,-368,-8713,9044,f
1738609393.1434891,-7,79,46,153,-3368,6640,f
1738609393.148505,-34,66,7,231,8616,8482,f
1738609393.153528,6,28,0,-311,8658,6170,f
1738609393.1585548,-1,59,-10,-811,-1272,10515,f
1738609393.163455,-30,91,33,-44,-1047,6665,f
1738609393.1675808,-31,82,9,237,10145,8894,f
1738609393.172603,3,46,2,-445,7509,6424,f
1738609393.1776278,19,86,15,-716,-3776,11053,f
1738609393.18183,47,110,52,-130,-9547,7977,f
1738609393.186867,-36,104,23,-80,1222,7147,f
1738609393.191882,1,61,0,-621,5740,6731,f
1738609393.196901,29,111,34,-567,-5986,10637,f
1738609393.201919,27,114,51,141,-8167,7377,f
1738609393.206984,-1,96,16,206,11726,7644,f
1738609393.211215,-3,87,0,-786,2079,8430,f
1738609393.21554,48,126,43,-315,-8673,10211,f
1738609393.219649,1,109,46,82,-5552,6934,f
1738609393.224688,-56,118,0,-256,8676,7997,f
1738609393.229719,18,94,24,95,11090,7372,f
1738609393.23385,11,102,9,-675,-1443,9259,f
1738609393.2388968,-18,108,36,-144,-1691,6756,f
1738609393.2432141,-36,119,7,20,11707,8072,f
1738609393.247433,20,90,18,-345,7077,7123,f
1738609393.252456,18,121,24,-551,-5494,10229,f
1738609393.257478,27,125,53,222,-9386,8193,f
1738609393.262501,-46,115,8,-338,4586,6840,f
1738609393.267339,9,98,12,-628,2388,8203,f
1738609393.272362,40,137,47,-189,-10282,10016,f
1738609393.277385,7,114,52,173,-5778,7047,f
1738609393.2818618,-52,116,-1,-151,10063,7667,f
1738609393.2869601,13,118,17,-780,-3233,9752,f
1738609393.2911282,39,138,50,216,-11173,8892,f
1738609393.295294,-37,112,25,-194,1934,6379,f
1738609393.299326,-33,107,0,99,14218,8269,f
1738609393.3034601,13,90,15,-669,4557,7800,f
1738609393.308225,39,142,46,-372,-10031,10316,f
1738609393.31334,18,121,55,378,-7802,7421,f
1738609393.3183591,-56,112,1,-174,9363,7090,f
1738609393.3232079,19,110,17,-790,-2770,9791,f
1738609393.327518,51,134,51,115,-12097,8633,f
1738609393.332528,-53,107,30,-49,1533,6303,f
1738609393.337541,-36,96,-3,85,15065,8586,f
1738609393.342561,17,86,8,-705,4562,7944,f
1738609393.347622,15,115,55,338,-7914,6468,f
1738609393.3526459,-79,99,-4,-111,10790,7654,f
1738609393.3576698,16,75,10,-264,11645,7890,f
1738609393.3626869,29,108,20,-768,-4537,9733,f
1738609393.36723,-65,96,22,-59,3910,5977,f
1738609393.371338,-38,84,-8,38,16188,8930,f
1738609393.3753989,27,82,15,-749,1993,8531,f
1738609393.379462,61,125,46,-164,-13198,9796,f
1738609393.3882859,-8,103,48,321,-4981,6175,f
1738609393.402027,-8,103,48,321,-4981,6175,f
1738609393.40695,-85,89,-2,-43,9610,6762,f
1738609393.41211,-8,69,0,-218,15330,8583,f
1738609393.4167,35,102,26,-839,-3625,9471,f
1738609393.421727,55,129,53,251,-14211,8644,f
1738609393.426738,-52,92,31,149,1753,5819,f
1738609393.431005,31,93,18,-866,1710,8744,f
1738609393.435209,58,138,49,-154,-13957,9994,f
1738609393.4392729,-13,106,47,307,-4130,6066,f
1738609393.443289,-70,92,-20,-199,16670,7980,f
1738609393.4483058,23,88,11,-668,8774,8325,f
1738609393.453333,53,143,50,-472,-11281,10217,f
1738609393.458364,21,133,61,489,-9318,6590,f
1738609393.462956,8,102,10,-428,13066,8545,f
1738609393.467826,45,144,45,-796,-8167,10030,f
1738609393.472834,47,157,58,454,-14038,7931,f
1738609393.4778528,-76,122,7,-104,7975,6292,f
1738609393.482927,40,138,37,-924,-3008,9501,f
1738609393.487103,54,171,57,242,-15173,8622,f
1738609393.491234,-71,130,26,6,4093,5750,f
1738609393.495265,-36,112,-8,-78,18728,8791,f
1738609393.5002759,40,132,33,-946,365,9018,f
1738609393.5052958,59,182,57,137,-16190,9445,f
1738609393.5103092,-39,136,48,279,-1702,5360,f
1738609393.515079,39,116,30,-958,3298,8477,f
1738609393.519202,55,173,54,-131,-15243,10296,f
1738609393.523233,-17,133,50,464,-4492,5504,f
1738609393.527292,-76,92,-23,41,18591,8640,f
1738609393.5323038,35,95,17,-1009,7640,8354,f
1738609393.537313,52,161,52,-258,-13892,10212,f
1738609393.542321,5,132,57,579,-6779,5658,f
1738609393.5469491,26,81,7,-795,9317,8718,f
1738609393.55108,54,155,49,-489,-13621,10406,f
1738609393.555203,28,135,57,806,-9891,6302,f
1738609393.559554,28,135,57,806,-9891,6302,f
1738609393.5645819,21,67,1,-928,10497,8895,f
1738609393.5696058,57,145,47,-731,-11831,10338,f
1738609393.574628,48,144,56,823,-11988,6933,f
1738609393.579193,14,61,-5,-790,12646,9546,f
1738609393.583335,59,137,44,-943,-10149,9926,f
1738609393.5883598,41,145,52,773,-11459,6867,f
1738609393.5933702,-115,76,-4,106,13779,6252,f
1738609393.598389,7,57,-1,-669,13825,9977,f
1738609393.603252,46,142,50,818,-11139,6530,f
1738609393.6082718,-121,77,-5,219,12642,6054,f
1738609393.613295,9,57,5,-752,12362,9754,f
1738609393.618324,64,135,49,-962,-11155,9928,f
1738609393.6230578,-110,78,-3,283,13360,6707,f
1738609393.6280682,21,53,8,-900,10615,9607,f
1738609393.632697,65,136,48,-992,-10904,9921,f
1738609393.63772,27,149,45,737,-8607,6049,f
1738609393.642056,-111,78,-9,285,15160,7495,f
1738609393.647003,63,143,49,-813,-11697,9730,f
1738609393.651118,8,142,42,803,-5874,5490,f
1738609393.6551528,-100,77,-10,319,15397,7776,f
1738609393.6592,28,61,11,-1075,5951,9361,f
1738609393.663269,66,148,55,-553,-13059,9697,f
1738609393.667286,-4,131,35,804,-3661,5360,f
1738609393.671409,-72,63,-5,302,15485,8362,f
1738609393.676424,30,59,12,-1375,1669,9355,f
1738609393.6814458,64,141,59,-389,-12975,9437,f
1738609393.686487,-32,110,25,776,1299,5388,f
1738609393.6905541,-46,42,-4,148,15419,8993,f
1738609393.6951091,63,139,60,96,-11534,8411,f
1738609393.699174,-59,86,10,715,6616,5358,f
1738609393.703208,-31,26,-3,-75,13568,9207,f
1738609393.707298,35,71,16,-1441,-5998,10132,f
1738609393.711311,55,132,59,618,-8965,7020,f
1738609393.715372,-78,66,-2,622,10137,5919,f
1738609393.720381,-3,15,-3,-613,8801,9365,f
1738609393.725399,45,91,31,-1159,-10076,10323,f
1738609393.730421,38,113,53,857,-5236,6020,f
1738609393.734723,-72,42,-14,447,13092,7491,f
1738609393.7392871,55,104,45,-646,-11470,9945,f
1738609393.74333,-8,84,29,894,1368,5312,f
1738609393.74745,-47,15,-16,218,13677,8887,f
1738609393.7524638,23,27,-3,-1568,-2355,9665,f
1738609393.7574852,54,104,59,120,-9727,8201,f
1738609393.762042,-58,54,0,748,8367,5555,f
1738609393.7664168,-13,-1,-3,-349,10572,9468,f
1738609393.771105,38,93,52,835,-4950,6138,f
1738609393.7755258,-79,31,-22,526,12396,6946,f
1738609393.780541,13,7,-3,-1136,3500,9597,f
1738609393.785565,50,92,44,-593,-10898,9664,f
1738609393.790588,-1,70,36,934,1324,5051,f
1738609393.79527,31,30,6,-1523,-4424,9844,f
1738609393.7993448,55,94,51,248,-8982,7922,f
1738609393.80337,-56,38,-2,712,9024,5929,f
1738609393.807415,4,-9,-5,-704,7122,9687,f
1738609393.811553,39,60,20,-1226,-9223,10047,f
1738609393.816328,21,73,42,845,-1791,5815,f
1738609393.820375,-69,6,-25,295,12897,8184,f
1738609393.824641,21,4,0,-1363,-207,9669,f
1738609393.8296509,50,82,46,-122,-9230,8635,f
1738609393.834674,-41,39,9,783,7238,5246,f
1738609393.849028,36,44,17,-1297,-7635,9770,f
1738609393.863366,36,44,17,-1297,-7635,9770,f
1738609393.8683891,31,32,12,-1380,-7825,9862,f
1738609393.8736188,33,62,48,694,-3939,6645,f
1738609393.878648,-56,0,-19,488,11411,7182,f
1738609393.88303,45,61,38,-467,-9296,8909,f
1738609393.8870962,-25,26,12,845,6322,5417,f
1738609393.891131,-21,-22,-17,-305,8113,9755,f
1738609393.895227,35,27,10,-1432,-7805,9973,f
1738609393.899292,24,51,40,691,-1697,6139,f
1738609393.9043121,-61,-6,-25,402,11798,7816,f
1738609393.909334,19,-10,-1,-1328,-1255,10094,f
1738609393.9143429,44,59,42,-192,-7518,7988,f
1738609393.919181,-11,-21,-18,-483,6347,10008,f
1738609393.9232042,42,37,20,-1131,-8391,9444,f
1738609393.927232,8,40,34,894,2011,5465,f
1738609393.9312441,-53,-9,-27,281,10978,8552,f
1738609393.936266,32,4,2,-1365,-4645,10166,f
1738609393.94129,38,53,45,281,-4737,6819,f
1738609393.946311,-55,6,-11,723,10478,6359,f
1738609393.951065,47,48,39,-575,-8393,8455,f
1738609393.955243,-15,27,23,873,5777,5264,f
1738609393.960263,-30,-18,-21,-282,7194,9698,f
1738609393.9652789,40,21,16,-1248,-8078,9669,f
1738609393.9702988,19,46,42,672,-327,5836,f
1738609393.975311,24,-5,2,-1399,-4540,10244,f
1738609393.9793322,39,51,43,45,-5430,7121,f
1738609393.9833632,-45,7,-8,691,9738,6488,f
1738609393.988384,7,-17,-8,-979,633,10534,f
1738609393.993406,47,41,32,-699,-8133,8430,f
1738609393.998417,-19,23,14,815,6532,5546,f
1738609394.003222,40,22,19,-1216,-7977,9549,f
1738609394.007255,6,38,32,710,2132,5636,f
1738609394.0112882,-46,-13,-26,115,9192,8956,f
1738609394.015332,30,1,8,-1385,-5572,10329,f
1738609394.019398,27,46,41,362,-2182,6308,f
1738609394.0234601,-55,-4,-21,462,10420,7289,f
1738609394.028467,15,-11,-3,-1159,-1862,10923,f
1738609394.033476,39,46,39,-187,-5416,7178,f
1738609394.038499,-41,12,-7,686,9533,6149,f
1738609394.043082,44,34,31,-654,-7121,8185,f
1738609394.0471392,-18,22,12,852,7165,5526,f
1738609394.051171,-31,-21,-23,-339,5698,10111,f
1738609394.0553238,41,22,23,-1036,-7352,9177,f
1738609394.0593998,3,30,28,837,4108,5499,f
1738609394.0644228,-45,-17,-28,-37,8212,8936,f
1738609394.0694468,38,10,17,-1157,-6460,10074,f
1738609394.0744672,19,40,37,649,1017,5652,f
1738609394.0790389,26,0,8,-1164,-4791,10673,f
1738609394.083178,30,43,41,367,-1771,6062,f
1738609394.087223,-48,-2,-14,477,9961,6871,f
1738609394.0912519,10,-6,-2,-1123,-2778,11008,f
1738609394.095289,40,43,42,83,-3957,6608,f
1738609394.09935,-37,4,-6,677,9582,6161,f
